ID_Registro,Fecha,PerdidaCC1,PerdidaCC2,PerdidaCC1_Pct,PerdidaCC2_Pct,Causa,Duracion_Horas,Perdida_Ingresos_CC1_USD,Perdida_Ingresos_CC2_USD
278,2010-01-26,64.46,47.21,7.58,6.29,Restricciones_Combustible,39.6,127657.48,93494.84
279,2008-10-09,52.35,23.15,6.16,3.09,Falla_Menor,61.0,159601.17,70570.89
280,2009-03-22,28.82,49.13,3.39,6.55,Degradación_Equipos,69.0,99356.68,169382.96
281,2008-02-11,37.73,27.35,4.44,3.65,Restricciones_Combustible,65.6,123666.73,89650.58
282,2008-08-10,44.24,23.34,5.2,3.11,Falla_Menor,58.0,128226.2,67649.32
283,2019-11-16,34.48,25.68,4.06,3.42,Falla_Menor,52.7,90831.03,67657.58
284,2008-10-05,46.44,58.86,5.46,7.85,Mantenimiento_Programado,33.4,77598.18,98344.83
285,2007-08-29,30.54,46.15,3.59,6.15,Mantenimiento_Programado,71.5,109107.22,164878.24
286,2008-11-13,55.9,59.22,6.58,7.9,Degradación_Equipos,11.2,31211.38,33062.6
287,2016-01-12,54.15,44.04,6.37,5.87,Degradación_Equipos,5.4,14527.49,11815.26
288,2018-03-29,31.08,49.07,3.66,6.54,Falla_Menor,65.5,101828.02,160787.85
289,2007-07-06,37.48,57.56,4.41,7.67,Restricciones_Combustible,20.6,38558.64,59212.88
290,2004-08-04,62.24,52.03,7.32,6.94,Falla_Menor,17.1,53232.2,44494.83
291,2008-02-26,47.93,32.46,5.64,4.33,Mantenimiento_Programado,44.9,107617.08,72865.28
292,2005-08-20,57.99,25.79,6.82,3.44,Mantenimiento_Programado,54.3,157387.33,69995.88
293,2001-05-30,32.35,36.91,3.81,4.92,Condiciones_Ambientales,27.6,44597.42,50890.35
294,2009-12-18,40.69,46.01,4.79,6.14,Mantenimiento_Programado,28.3,57574.4,65103.63
295,2017-06-22,49.69,41.12,5.85,5.48,Degradación_Equipos,48.5,120406.09,99628.62
296,2018-08-29,50.42,54.33,5.93,7.24,Falla_Menor,66.8,168348.6,181422.25
297,2008-04-02,56.15,38.12,6.61,5.08,Restricciones_Combustible,67.7,190059.62,129025.11
298,2011-11-14,38.69,32.31,4.55,4.31,Degradación_Equipos,42.1,81466.35,68034.35
299,2007-08-21,51.75,33.58,6.09,4.48,Falla_Menor,20.1,52043.64,33767.27
300,2000-08-19,51.16,23.94,6.02,3.19,Falla_Menor,71.7,183388.09,85825.7
301,2008-12-24,58.14,58.32,6.84,7.78,Falla_Menor,68.7,199821.27,200411.61
302,2004-12-02,63.26,52.77,7.44,7.04,Restricciones_Combustible,28.5,90070.33,75126.93
303,2014-01-25,36.46,54.7,4.29,7.29,Mantenimiento_Programado,19.8,36043.1,54079.39
304,2015-04-03,58.07,37.86,6.83,5.05,Falla_Menor,62.5,181375.17,118243.63
305,2018-05-04,47.17,30.6,5.55,4.08,Restricciones_Combustible,17.8,41881.49,27166.82
306,2013-11-01,25.62,43.88,3.01,5.85,Mantenimiento_Programado,71.1,91064.12,155986.64
307,2005-09-23,40.61,31.12,4.78,4.15,Falla_Menor,12.6,25609.53,19621.85
308,2011-02-24,33.1,53.4,3.89,7.12,Condiciones_Ambientales,32.7,54080.44,87229.89
309,2001-08-20,65.81,31.77,7.74,4.24,Degradación_Equipos,59.3,195101.83,94200.85
310,2006-04-26,29.35,50.21,3.45,6.69,Degradación_Equipos,41.3,60546.77,103575.24
311,2009-05-03,57.87,46.41,6.81,6.19,Mantenimiento_Programado,33.2,95961.11,76961.34
312,2005-10-14,43.76,48.81,5.15,6.51,Condiciones_Ambientales,55.7,121785.56,135856.52
313,2013-05-10,53.64,36.28,6.31,4.84,Condiciones_Ambientales,45.0,120713.27,81639.48
314,2013-10-19,58.07,29.32,6.83,3.91,Condiciones_Ambientales,33.2,96509.7,48728.3
315,2013-06-16,65.14,27.23,7.66,3.63,Restricciones_Combustible,35.3,114898.83,48025.86
316,2016-10-03,63.77,41.79,7.5,5.57,Degradación_Equipos,20.5,65347.94,42822.75
317,2009-12-10,30.76,28.1,3.62,3.75,Degradación_Equipos,45.8,70403.86,64314.52
318,2002-05-16,67.59,52.19,7.95,6.96,Restricciones_Combustible,53.0,179231.02,138380.78
319,2004-08-23,67.56,54.92,7.95,7.32,Mantenimiento_Programado,6.5,21908.79,17807.47
320,2019-04-18,63.91,51.4,7.52,6.85,Restricciones_Combustible,10.3,32938.19,26489.94
321,2017-07-17,26.86,41.17,3.16,5.49,Falla_Menor,68.3,91680.18,140536.99
322,2015-05-17,59.5,58.19,7.0,7.76,Condiciones_Ambientales,40.4,120108.55,117465.55
323,2006-06-23,33.36,33.84,3.92,4.51,Condiciones_Ambientales,44.0,73462.16,74532.58
324,2006-07-26,35.15,27.31,4.13,3.64,Restricciones_Combustible,45.3,79535.57,61803.96
325,2015-06-10,49.96,50.29,5.88,6.71,Mantenimiento_Programado,65.8,164420.23,165497.07
326,2010-09-08,30.6,42.67,3.6,5.69,Mantenimiento_Programado,44.2,67609.33,94279.34
327,2002-09-24,37.59,34.89,4.42,4.65,Falla_Menor,41.8,78512.9,72866.54
328,2011-04-10,47.15,50.06,5.55,6.67,Condiciones_Ambientales,35.3,83302.68,88439.46
329,2006-11-18,32.49,47.8,3.82,6.37,Condiciones_Ambientales,34.6,56125.57,82576.26
330,2012-12-24,34.08,53.29,4.01,7.1,Falla_Menor,64.8,110419.27,172660.56
331,2001-12-22,39.41,38.35,4.64,5.11,Condiciones_Ambientales,25.2,49627.66,48297.08
332,2001-04-27,29.24,35.72,3.44,4.76,Condiciones_Ambientales,32.8,47918.88,58547.42
333,2013-04-06,41.39,35.48,4.87,4.73,Mantenimiento_Programado,48.5,100356.71,86034.13
334,2018-05-07,40.63,22.75,4.78,3.03,Degradación_Equipos,22.1,44947.72,25171.77
335,2004-05-19,49.12,49.57,5.78,6.61,Restricciones_Combustible,15.3,37545.86,37888.05
336,2012-03-15,67.24,25.29,7.91,3.37,Falla_Menor,30.1,101274.49,38091.81
337,2018-05-18,30.9,52.24,3.63,6.97,Condiciones_Ambientales,59.9,92553.65,156490.29
338,2000-10-09,25.64,30.97,3.02,4.13,Condiciones_Ambientales,11.3,14481.99,17493.05
339,2016-07-31,49.41,44.24,5.81,5.9,Degradación_Equipos,70.7,174652.08,156398.77
340,2015-05-27,46.22,41.42,5.44,5.52,Restricciones_Combustible,23.0,53187.14,47655.7
341,2005-10-19,43.5,47.74,5.12,6.37,Degradación_Equipos,67.3,146339.0,160608.79
342,2002-08-15,43.21,41.69,5.08,5.56,Mantenimiento_Programado,60.4,130404.99,125827.76
343,2011-07-22,49.55,35.82,5.83,4.78,Restricciones_Combustible,34.1,84585.99,61145.4
344,2001-04-13,49.1,49.96,5.78,6.66,Restricciones_Combustible,46.9,115075.71,117104.95
345,2000-07-24,52.45,25.18,6.17,3.36,Mantenimiento_Programado,42.0,110070.64,52844.23
346,2010-06-05,57.48,37.03,6.76,4.94,Mantenimiento_Programado,10.5,30046.59,19356.45
347,2006-08-02,59.74,47.14,7.03,6.29,Degradación_Equipos,52.2,155885.54,123007.86
348,2002-06-27,31.37,36.97,3.69,4.93,Mantenimiento_Programado,11.2,17619.19,20760.41
349,2015-02-27,66.62,47.93,7.84,6.39,Degradación_Equipos,4.5,15155.9,10904.2
350,2010-03-25,54.54,32.31,6.42,4.31,Condiciones_Ambientales,26.3,71855.81,42559.51
351,2005-12-09,26.75,37.9,3.15,5.05,Condiciones_Ambientales,24.4,32583.41,46162.81
352,2001-11-23,38.78,42.56,4.56,5.67,Condiciones_Ambientales,24.2,47010.8,51600.49
353,2011-07-27,56.49,36.34,6.65,4.85,Condiciones_Ambientales,21.8,61714.19,39704.82
354,2015-08-27,48.8,32.77,5.74,4.37,Falla_Menor,64.5,157280.81,105608.83
355,2016-06-12,43.23,44.76,5.09,5.97,Condiciones_Ambientales,47.4,102415.73,106031.24
356,2007-04-03,65.96,57.57,7.76,7.68,Condiciones_Ambientales,47.9,157939.71,137833.62
357,2009-10-14,39.52,53.24,4.65,7.1,Restricciones_Combustible,41.3,81572.98,109906.97
358,2008-05-30,36.08,50.13,4.24,6.68,Degradación_Equipos,69.0,124517.52,172987.77
359,2018-05-14,36.22,59.37,4.26,7.92,Restricciones_Combustible,48.1,87031.53,142647.42
360,2010-02-21,48.66,33.92,5.72,4.52,Restricciones_Combustible,35.7,86802.53,60509.82
361,2002-05-16,48.77,47.62,5.74,6.35,Restricciones_Combustible,6.7,16328.92,15945.17
362,2012-03-25,32.32,48.65,3.8,6.49,Restricciones_Combustible,25.1,40546.34,61029.78
363,2000-09-03,37.06,44.02,4.36,5.87,Mantenimiento_Programado,48.6,89984.56,106871.98
364,2011-11-23,42.24,47.9,4.97,6.39,Falla_Menor,53.9,113852.48,129083.17
365,2018-02-15,36.71,59.46,4.32,7.93,Falla_Menor,25.9,47616.01,77127.11
366,2008-04-19,67.21,29.4,7.91,3.92,Mantenimiento_Programado,68.9,231548.16,101285.38
367,2005-01-18,59.69,31.92,7.02,4.26,Falla_Menor,32.9,98069.01,52446.66
368,2007-04-25,39.78,45.92,4.68,6.12,Mantenimiento_Programado,13.8,27438.72,31670.53
369,2018-01-22,41.53,39.85,4.89,5.31,Mantenimiento_Programado,31.7,65812.08,63153.05
370,2017-10-11,33.23,32.91,3.91,4.39,Restricciones_Combustible,59.7,99127.81,98198.33
371,2017-01-08,44.17,24.75,5.2,3.3,Degradación_Equipos,53.5,118148.93,66212.61
372,2006-03-05,46.0,44.93,5.41,5.99,Restricciones_Combustible,7.2,16530.69,16145.68
373,2000-06-06,65.78,26.84,7.74,3.58,Degradación_Equipos,10.3,33874.77,13821.06
374,2018-01-09,38.4,36.1,4.52,4.81,Condiciones_Ambientales,16.7,32020.98,30101.34
375,2012-01-17,29.75,52.45,3.5,6.99,Condiciones_Ambientales,38.2,56860.43,100257.25
376,2019-07-07,45.66,27.85,5.37,3.71,Restricciones_Combustible,56.8,129572.15,79023.35
377,2017-12-23,35.35,59.84,4.16,7.98,Degradación_Equipos,14.3,25360.24,42931.79
378,2003-01-28,29.81,23.76,3.51,3.17,Mantenimiento_Programado,51.2,76257.62,60787.49
379,2010-04-20,50.6,27.16,5.95,3.62,Restricciones_Combustible,10.3,26129.21,14025.49
380,2013-02-27,53.67,44.05,6.31,5.87,Mantenimiento_Programado,38.4,103161.1,84668.51
381,2015-06-28,62.01,33.41,7.3,4.45,Falla_Menor,16.0,49514.18,26674.07
382,2013-07-14,64.48,27.35,7.59,3.65,Degradación_Equipos,63.8,205593.03,87197.86
383,2004-05-26,42.46,33.12,4.99,4.42,Falla_Menor,22.4,47583.31,37117.19
384,2018-02-22,53.86,29.54,6.34,3.94,Restricciones_Combustible,30.1,80941.92,44390.51
385,2013-05-25,56.49,53.79,6.65,7.17,Restricciones_Combustible,15.3,43165.78,41101.48
386,2013-10-21,48.93,39.19,5.76,5.22,Falla_Menor,52.3,128074.87,102563.92
387,2011-02-16,65.35,44.78,7.69,5.97,Condiciones_Ambientales,62.1,202766.53,138963.19
388,2009-06-17,39.43,28.1,4.64,3.75,Restricciones_Combustible,46.2,91013.1,64868.33
389,2006-05-09,35.49,59.18,4.18,7.89,Restricciones_Combustible,11.3,20077.62,33481.06
390,2003-05-25,47.02,52.08,5.53,6.94,Condiciones_Ambientales,53.2,125095.31,138534.12
391,2003-12-02,57.5,36.05,6.76,4.81,Degradación_Equipos,48.0,137908.93,86458.19
392,2019-04-11,33.01,37.64,3.88,5.02,Degradación_Equipos,32.7,53953.95,61514.11
393,2018-07-15,57.38,57.65,6.75,7.69,Degradación_Equipos,42.6,122087.45,122658.79
394,2011-12-20,39.16,47.78,4.61,6.37,Mantenimiento_Programado,26.5,51839.47,63252.49
395,2005-01-27,46.87,35.88,5.51,4.78,Condiciones_Ambientales,17.1,40054.48,30660.24
396,2014-12-17,31.89,25.57,3.75,3.41,Restricciones_Combustible,58.0,92513.91,74191.84
397,2013-02-18,46.14,44.75,5.43,5.97,Restricciones_Combustible,66.7,153889.08,149257.07
398,2010-09-21,29.85,45.94,3.51,6.12,Mantenimiento_Programado,16.7,24920.51,38354.3
399,2002-10-28,60.13,25.75,7.07,3.43,Condiciones_Ambientales,69.5,208947.43,89488.54
400,2011-09-21,35.41,30.78,4.17,4.1,Mantenimiento_Programado,24.4,43204.4,37549.31
401,2006-11-02,51.69,38.15,6.08,5.09,Mantenimiento_Programado,13.0,33506.71,24730.95
402,2000-11-24,64.38,50.83,7.57,6.78,Degradación_Equipos,10.6,34117.86,26938.59
403,2000-07-06,25.75,26.71,3.03,3.56,Degradación_Equipos,18.7,24112.5,25015.45
404,2001-11-11,63.57,31.52,7.48,4.2,Degradación_Equipos,30.7,97427.91,48317.08
405,2017-09-10,28.15,44.47,3.31,5.93,Restricciones_Combustible,49.2,69247.6,109411.52
406,2013-12-06,60.22,28.55,7.09,3.81,Falla_Menor,12.4,37210.74,17641.08
407,2011-02-09,60.24,23.76,7.09,3.17,Degradación_Equipos,32.7,98417.66,38812.63
408,2013-11-01,58.38,31.17,6.87,4.16,Degradación_Equipos,23.7,69071.09,36874.88
409,2002-06-10,46.25,49.93,5.44,6.66,Condiciones_Ambientales,35.4,81770.04,88272.15
410,2009-10-05,28.55,53.08,3.36,7.08,Degradación_Equipos,15.3,21874.0,40663.5
411,2004-03-03,54.26,34.0,6.38,4.53,Restricciones_Combustible,27.6,74888.99,46926.25
412,2019-06-28,46.25,57.33,5.44,7.64,Falla_Menor,30.5,70632.59,87542.51
413,2001-07-11,55.63,46.97,6.54,6.26,Falla_Menor,10.3,28610.74,24158.64
414,2003-11-20,65.16,38.5,7.67,5.13,Degradación_Equipos,24.0,78251.95,46236.46
415,2010-12-25,50.88,54.2,5.99,7.23,Condiciones_Ambientales,20.1,51175.72,54511.31
416,2008-01-09,32.08,34.71,3.77,4.63,Mantenimiento_Programado,22.6,36293.28,39267.95
417,2013-04-15,27.42,56.28,3.23,7.5,Condiciones_Ambientales,29.9,41062.16,84275.6
418,2013-03-24,26.07,51.76,3.07,6.9,Mantenimiento_Programado,58.5,76315.08,151512.98
419,2012-05-19,54.47,51.74,6.41,6.9,Falla_Menor,27.4,74622.17,70878.5
420,2009-02-15,31.52,41.01,3.71,5.47,Condiciones_Ambientales,15.6,24632.17,32046.82
421,2001-08-29,64.32,24.1,7.57,3.21,Condiciones_Ambientales,20.3,65217.69,24434.5
422,2002-03-08,46.25,30.42,5.44,4.06,Degradación_Equipos,15.8,36508.62,24014.57
423,2000-08-27,41.88,33.23,4.93,4.43,Degradación_Equipos,12.9,27079.35,21481.37
424,2016-02-20,31.02,39.18,3.65,5.22,Restricciones_Combustible,66.2,102631.01,129618.74
425,2015-09-26,36.12,27.75,4.25,3.7,Restricciones_Combustible,27.2,49185.87,37790.44
426,2003-04-16,41.35,37.92,4.86,5.06,Falla_Menor,20.7,42796.89,39244.0
427,2008-04-22,27.72,32.98,3.26,4.4,Degradación_Equipos,11.7,16167.77,19237.34
428,2013-02-04,53.38,27.61,6.28,3.68,Falla_Menor,67.1,179131.03,92654.68
429,2010-04-07,52.44,35.78,6.17,4.77,Mantenimiento_Programado,37.0,96951.59,66143.76
430,2005-02-08,53.18,38.75,6.26,5.17,Restricciones_Combustible,55.3,147161.07,107222.14
431,2009-01-12,36.54,46.98,4.3,6.26,Restricciones_Combustible,13.4,24560.78,31578.41
432,2009-05-05,65.42,24.59,7.7,3.28,Falla_Menor,58.3,190774.4,71715.21
433,2002-02-28,40.32,55.36,4.74,7.38,Degradación_Equipos,22.7,45739.43,62808.57
434,2015-01-06,52.52,41.9,6.18,5.59,Condiciones_Ambientales,5.2,13729.0,10951.76
435,2007-07-08,60.56,36.25,7.13,4.83,Degradación_Equipos,37.5,113428.78,67884.79
436,2014-06-30,48.5,41.91,5.71,5.59,Falla_Menor,15.7,38037.98,32869.19
437,2007-02-28,31.79,42.14,3.74,5.62,Restricciones_Combustible,15.9,25275.46,33505.54
438,2004-07-23,38.81,39.95,4.57,5.33,Mantenimiento_Programado,16.9,32787.17,33741.96
439,2008-08-29,55.36,31.81,6.51,4.24,Condiciones_Ambientales,27.4,75706.88,43506.79
440,2011-09-25,67.29,36.45,7.92,4.86,Restricciones_Combustible,64.4,216719.82,117386.91
441,2005-12-14,52.2,38.12,6.14,5.08,Falla_Menor,15.6,40652.37,29692.79
442,2006-06-27,37.12,26.27,4.37,3.5,Degradación_Equipos,54.6,101303.43,71698.78
443,2007-01-18,28.17,45.84,3.31,6.11,Restricciones_Combustible,34.9,49219.1,80086.55
444,2007-05-30,29.15,33.07,3.43,4.41,Restricciones_Combustible,59.4,86546.12,98163.0
445,2013-12-01,44.93,33.78,5.29,4.5,Condiciones_Ambientales,26.9,60438.02,45441.71
446,2006-02-08,59.62,52.76,7.01,7.04,Mantenimiento_Programado,31.1,92631.52,81977.58
447,2009-03-18,62.79,32.49,7.39,4.33,Mantenimiento_Programado,21.6,67780.77,35065.97
448,2018-10-13,26.4,44.14,3.11,5.89,Degradación_Equipos,4.8,6390.76,10685.46
449,2001-06-02,38.84,47.59,4.57,6.35,Mantenimiento_Programado,62.4,121144.29,148465.74
450,2012-03-21,39.58,30.67,4.66,4.09,Falla_Menor,9.0,17891.21,13866.53
451,2010-10-19,54.76,55.32,6.44,7.38,Falla_Menor,35.0,95777.1,96764.49
452,2009-04-08,66.74,53.08,7.85,7.08,Condiciones_Ambientales,30.5,101684.67,80872.18
453,2003-09-01,28.88,32.86,3.4,4.38,Restricciones_Combustible,26.0,37560.16,42740.21
454,2005-04-29,46.57,57.31,5.48,7.64,Restricciones_Combustible,14.7,34292.05,42199.78
455,2014-09-13,32.05,54.46,3.77,7.26,Mantenimiento_Programado,32.6,52219.71,88745.93
456,2016-05-26,49.19,37.07,5.79,4.94,Mantenimiento_Programado,65.5,161113.83,121426.25
457,2017-05-07,40.26,38.82,4.74,5.18,Condiciones_Ambientales,55.2,111025.99,107064.55
458,2012-03-24,67.88,34.81,7.99,4.64,Degradación_Equipos,64.4,218714.21,112171.89
459,2002-09-04,46.47,52.97,5.47,7.06,Degradación_Equipos,48.5,112571.56,128313.99
460,2013-11-12,64.03,32.11,7.53,4.28,Falla_Menor,41.9,134011.83,67209.06
461,2011-07-22,29.15,44.23,3.43,5.9,Condiciones_Ambientales,31.8,46275.4,70230.18
462,2014-03-25,52.29,55.27,6.15,7.37,Falla_Menor,11.8,30901.57,32661.81
463,2019-11-04,28.66,50.37,3.37,6.72,Mantenimiento_Programado,62.4,89466.28,157218.53
464,2015-02-19,32.89,32.29,3.87,4.31,Degradación_Equipos,22.6,37112.91,36436.21
465,2013-04-30,49.41,33.58,5.81,4.48,Falla_Menor,23.2,57345.61,38970.52
466,2006-09-02,65.1,44.18,7.66,5.89,Degradación_Equipos,39.6,129036.11,87569.72
467,2000-11-09,31.53,28.59,3.71,3.81,Degradación_Equipos,24.7,38866.84,35233.23
468,2001-04-08,34.94,55.47,4.11,7.4,Restricciones_Combustible,37.9,66264.11,105181.48
469,2009-12-20,49.91,28.32,5.87,3.78,Degradación_Equipos,31.8,79380.98,45050.04
470,2006-02-22,30.03,58.65,3.53,7.82,Degradación_Equipos,10.6,15912.68,31084.43
471,2012-04-27,40.95,44.69,4.82,5.96,Degradación_Equipos,25.3,51857.75,56598.6
472,2015-03-13,50.15,57.13,5.9,7.62,Falla_Menor,57.4,143897.49,163933.25
473,2000-04-12,39.65,30.56,4.66,4.08,Restricciones_Combustible,7.7,15180.85,11702.45
474,2001-07-21,32.85,48.03,3.86,6.4,Condiciones_Ambientales,18.5,30410.69,44467.84
475,2007-05-31,33.18,47.16,3.9,6.29,Falla_Menor,64.4,106895.97,151956.48
476,2004-10-05,52.44,46.29,6.17,6.17,Mantenimiento_Programado,60.1,157510.22,139034.7
477,2006-05-16,66.2,36.86,7.79,4.91,Condiciones_Ambientales,10.3,33990.86,18924.89
478,2019-07-08,51.7,35.24,6.08,4.7,Condiciones_Ambientales,29.8,77128.97,52571.97
479,2001-01-23,26.53,45.98,3.12,6.13,Condiciones_Ambientales,43.3,57413.76,99526.57
480,2008-08-29,34.1,41.79,4.01,5.57,Degradación_Equipos,6.5,11007.42,13488.48
481,2011-06-07,60.25,22.94,7.09,3.06,Restricciones_Combustible,13.9,41952.42,15973.94
482,2005-12-02,55.14,43.76,6.49,5.83,Mantenimiento_Programado,54.8,151022.99,119844.43
483,2019-02-01,58.05,50.19,6.83,6.69,Falla_Menor,26.8,77898.0,67354.6
484,2010-12-12,37.41,24.15,4.4,3.22,Condiciones_Ambientales,65.3,122157.2,78869.77
485,2018-03-27,61.78,46.16,7.27,6.15,Falla_Menor,14.0,43387.93,32420.63
486,2002-08-28,34.67,43.34,4.08,5.78,Restricciones_Combustible,8.9,15463.69,19333.57
487,2017-10-03,58.22,26.83,6.85,3.58,Degradación_Equipos,28.9,84113.46,38761.43
488,2004-12-28,61.07,43.09,7.18,5.74,Condiciones_Ambientales,56.7,173246.08,122227.38
489,2015-04-15,66.0,55.52,7.76,7.4,Degradación_Equipos,30.4,100443.45,84496.11
490,2019-06-11,39.95,26.5,4.7,3.53,Restricciones_Combustible,20.7,41358.13,27432.0
491,2002-05-17,51.93,29.04,6.11,3.87,Condiciones_Ambientales,44.3,115137.67,64391.15
492,2010-01-27,38.68,48.27,4.55,6.44,Degradación_Equipos,27.5,53132.66,66318.26
493,2014-09-21,39.45,53.73,4.64,7.16,Condiciones_Ambientales,59.2,116692.57,158913.54
494,2008-09-16,39.41,40.31,4.64,5.38,Restricciones_Combustible,64.9,127855.31,130789.14
495,2017-06-30,30.13,36.33,3.54,4.84,Condiciones_Ambientales,61.2,92231.73,111203.43
496,2002-03-22,27.07,48.28,3.18,6.44,Condiciones_Ambientales,66.5,90022.77,160538.37
497,2009-12-09,65.59,57.66,7.72,7.69,Restricciones_Combustible,8.1,26634.07,23411.84
498,2004-03-16,66.72,54.78,7.85,7.3,Condiciones_Ambientales,57.6,192266.91,157860.15
499,2016-08-21,36.97,55.39,4.35,7.38,Mantenimiento_Programado,22.3,41137.52,61631.49
500,2005-08-18,32.22,43.33,3.79,5.78,Falla_Menor,68.9,110977.19,149256.5
501,2005-08-20,60.21,30.54,7.08,4.07,Mantenimiento_Programado,48.0,144409.91,73234.04
502,2019-06-02,46.9,30.8,5.52,4.11,Falla_Menor,28.1,65973.41,43330.23
503,2006-09-25,54.03,38.69,6.36,5.16,Falla_Menor,45.4,122523.15,87739.2
504,2019-08-06,61.63,43.08,7.25,5.74,Restricciones_Combustible,28.6,88285.27,61716.82
505,2000-01-13,61.34,50.4,7.22,6.72,Falla_Menor,14.2,43579.35,35808.43
506,2004-09-30,43.54,56.14,5.12,7.49,Degradación_Equipos,28.3,61577.5,79388.61
507,2013-07-23,67.84,45.23,7.98,6.03,Falla_Menor,67.5,228943.78,152631.93
508,2003-02-25,52.16,53.57,6.14,7.14,Falla_Menor,40.1,104527.29,107340.81
509,2010-09-28,47.07,40.19,5.54,5.36,Mantenimiento_Programado,8.2,19381.11,16549.99
510,2019-07-16,42.52,44.74,5.0,5.97,Condiciones_Ambientales,61.3,130239.29,137050.5
511,2000-05-16,26.07,32.24,3.07,4.3,Mantenimiento_Programado,34.1,44393.6,54909.55
512,2019-12-08,48.28,42.16,5.68,5.62,Falla_Menor,10.2,24590.86,21472.74
513,2008-09-13,67.14,42.92,7.9,5.72,Condiciones_Ambientales,11.6,38874.66,24849.91
514,2006-10-30,55.36,25.76,6.51,3.44,Mantenimiento_Programado,19.1,52854.77,24598.85
515,2011-10-15,49.78,38.4,5.86,5.12,Mantenimiento_Programado,52.8,131388.3,101354.08
516,2005-04-19,46.49,36.14,5.47,4.82,Degradación_Equipos,56.6,131473.72,102219.44
517,2006-03-17,47.92,40.41,5.64,5.39,Restricciones_Combustible,34.7,83027.98,70018.71
518,2009-08-18,45.55,33.77,5.36,4.5,Restricciones_Combustible,38.9,88477.97,65606.27
519,2011-11-06,42.86,32.8,5.04,4.37,Degradación_Equipos,59.2,126809.57,97038.5
520,2013-05-30,29.87,23.25,3.51,3.1,Degradación_Equipos,18.5,27602.91,21489.97
521,2017-03-23,28.76,50.72,3.38,6.76,Condiciones_Ambientales,7.1,10243.25,18061.21
522,2002-03-26,41.76,27.41,4.91,3.65,Condiciones_Ambientales,23.9,49926.69,32771.18
523,2007-12-19,26.59,37.55,3.13,5.01,Condiciones_Ambientales,27.2,36225.24,51156.04
524,2012-06-05,45.56,50.65,5.36,6.75,Condiciones_Ambientales,6.5,14805.75,16459.24
525,2019-03-16,48.04,48.33,5.65,6.44,Mantenimiento_Programado,11.5,27544.72,27707.75
526,2017-04-18,43.81,58.96,5.15,7.86,Falla_Menor,66.0,144495.55,194475.81
527,2007-09-08,29.98,54.72,3.53,7.3,Falla_Menor,71.8,107674.5,196501.39
528,2014-11-07,25.61,25.2,3.01,3.36,Degradación_Equipos,10.3,13145.23,12936.25
529,2015-04-20,38.03,59.78,4.47,7.97,Degradación_Equipos,45.7,86870.86,136550.8
530,2006-11-24,57.87,41.86,6.81,5.58,Mantenimiento_Programado,49.3,142516.27,103085.51
531,2018-02-21,37.88,28.02,4.46,3.74,Falla_Menor,33.1,62598.39,46298.32
532,2012-07-15,51.51,58.22,6.06,7.76,Degradación_Equipos,50.0,128718.26,145490.39
533,2011-06-04,52.83,55.91,6.21,7.45,Falla_Menor,28.9,76456.69,80915.89
534,2016-06-28,65.25,47.22,7.68,6.3,Degradación_Equipos,61.7,201153.52,145561.63
535,2016-11-18,56.05,29.82,6.59,3.98,Restricciones_Combustible,40.8,114381.2,60866.57
536,2015-09-16,60.58,32.05,7.13,4.27,Restricciones_Combustible,17.8,53789.18,28458.51
537,2019-01-21,49.15,27.58,5.78,3.68,Restricciones_Combustible,54.4,133763.27,75066.31
538,2017-09-22,48.83,41.66,5.74,5.55,Restricciones_Combustible,12.1,29507.19,25171.51
539,2002-05-21,65.85,26.7,7.75,3.56,Mantenimiento_Programado,68.3,224916.64,91191.68
540,2000-06-26,57.07,22.54,6.71,3.01,Restricciones_Combustible,15.6,44625.24,17626.57
541,2015-12-15,60.74,25.53,7.15,3.4,Falla_Menor,7.9,23916.04,10051.22
542,2011-07-11,37.23,30.75,4.38,4.1,Condiciones_Ambientales,20.4,37960.39,31350.39
543,2009-04-12,45.71,41.64,5.38,5.55,Falla_Menor,50.5,115495.69,105193.24
544,2014-12-20,39.94,34.91,4.7,4.66,Condiciones_Ambientales,43.7,87281.08,76292.71
545,2006-01-02,64.19,45.44,7.55,6.06,Falla_Menor,43.6,139949.03,99069.19
546,2014-03-06,43.82,48.97,5.16,6.53,Condiciones_Ambientales,70.4,154277.8,172392.47
547,2000-02-28,53.55,56.98,6.3,7.6,Falla_Menor,51.6,138232.58,147084.08
548,2000-10-06,32.4,39.64,3.81,5.29,Restricciones_Combustible,27.7,44842.96,54864.63
549,2015-04-14,43.31,39.01,5.09,5.2,Degradación_Equipos,20.9,45341.71,40843.88
550,2004-06-08,47.35,31.84,5.57,4.25,Condiciones_Ambientales,71.1,168365.66,113225.92
