ID_Registro,Fecha,Costo_Falla_USD,Equipo_Afectado,Severidad,Duracion_Horas,MWh_No_Suministrado,Multa_Incumplimiento_USD,Costo_Total_USD
331,2019-09-11,8328.04,CC2,Mayor,13.7,166.76,15008.34,23336.38
332,2016-11-14,6370.93,Sistema_Auxiliar,Crítica,37.9,144.46,13001.34,19372.28
333,2003-07-11,11955.74,Sistema_Auxiliar,Crítica,6.8,149.75,13477.15,25432.88
334,2000-05-25,7279.94,CC1,Mayor,38.7,155.65,14008.66,21288.6
335,2012-06-09,10707.73,BESS,Crítica,37.9,32.48,2923.55,13631.27
336,2005-02-16,11542.2,TV,Mayor,27.9,121.68,10950.86,22493.06
337,2019-03-02,7886.02,TV,Menor,33.9,121.3,10917.35,18803.38
338,2012-07-16,8614.52,Sistema_Auxiliar,Mayor,45.2,59.27,5333.97,13948.49
339,2013-03-10,16008.36,Sistema_Auxiliar,Crítica,38.7,97.06,8735.0,24743.36
340,2004-12-21,3934.36,BESS,Moderada,35.2,104.33,9389.49,13323.85
341,2000-10-06,8106.56,CC1,Moderada,11.6,34.96,3146.07,11252.63
342,2019-06-01,6304.42,Sistema_Auxiliar,Moderada,14.3,18.47,1662.57,7967.0
343,2006-06-12,8872.72,CC2,Crítica,18.4,91.49,8233.97,17106.68
344,2012-03-10,6223.61,Sistema_Auxiliar,Crítica,2.6,21.9,1971.37,8194.98
345,2010-01-21,8745.03,CC1,Mayor,17.3,180.97,16287.15,25032.18
346,2017-06-09,13763.75,BESS,Crítica,27.3,188.0,16919.66,30683.41
347,2009-06-03,4745.24,CC1,Menor,47.1,58.74,5286.66,10031.91
348,2002-03-28,5702.69,CC1,Mayor,15.5,189.94,17094.32,22797.0
349,2011-06-10,5276.35,BESS,Mayor,12.8,171.62,15445.53,20721.88
350,2000-03-21,9863.62,Sistema_Auxiliar,Moderada,20.0,113.08,10177.53,20041.15
351,2006-03-27,6841.87,CC2,Moderada,11.6,170.91,15382.31,22224.18
352,2009-12-07,3986.72,CC1,Moderada,5.6,173.78,15639.98,19626.69
353,2018-05-05,14840.97,BESS,Crítica,38.0,31.27,2814.1,17655.08
354,2009-04-09,6054.65,CC1,Crítica,17.0,175.71,15813.52,21868.17
355,2003-08-02,4063.31,Sistema_Auxiliar,Mayor,42.3,175.41,15786.89,19850.2
356,2008-06-16,7915.94,CC2,Menor,2.3,22.39,2015.0,9930.94
357,2002-02-13,8802.19,BESS,Mayor,6.0,134.79,12130.94,20933.13
358,2017-07-16,9751.34,BESS,Moderada,5.4,77.77,6999.07,16750.41
359,2008-06-12,6415.62,CC1,Mayor,10.2,180.42,16237.98,22653.6
360,2017-02-11,6133.22,BESS,Moderada,15.9,172.86,15557.77,21690.99
361,2002-10-10,8889.0,CC1,Crítica,10.5,45.0,4050.24,12939.24
362,2004-06-24,4064.73,BESS,Moderada,29.9,25.86,2327.24,6391.97
363,2008-01-12,10631.55,CC1,Mayor,23.8,33.26,2993.62,13625.17
364,2012-06-10,5410.19,CC2,Mayor,31.8,34.67,3120.03,8530.22
365,2004-01-25,2920.97,BESS,Menor,39.7,49.85,4486.78,7407.75
366,2004-08-14,3449.51,Sistema_Auxiliar,Menor,39.5,112.75,10147.57,13597.08
367,2018-03-01,5200.45,TV,Moderada,39.6,97.26,8753.43,13953.89
368,2001-05-11,16485.76,CC2,Crítica,34.5,166.94,15024.23,31509.98
369,2000-06-11,5191.95,CC1,Mayor,22.2,152.28,13704.93,18896.88
370,2015-05-30,10616.43,BESS,Mayor,40.7,58.26,5242.97,15859.4
371,2000-07-30,8175.06,CC2,Moderada,15.8,10.73,965.27,9140.34
372,2014-07-20,13656.56,CC1,Crítica,4.4,24.64,2218.03,15874.59
373,2002-01-04,11784.12,Sistema_Auxiliar,Mayor,36.9,87.58,7882.04,19666.16
374,2019-05-22,12122.83,CC1,Mayor,38.9,21.23,1910.51,14033.34
375,2014-07-29,9821.99,TV,Mayor,27.3,31.09,2797.92,12619.91
376,2013-02-07,8256.8,Sistema_Auxiliar,Crítica,7.1,88.42,7958.22,16215.02
377,2013-03-25,3126.0,CC2,Moderada,14.2,173.08,15577.64,18703.64
378,2018-04-20,12188.01,CC2,Mayor,38.8,13.42,1207.91,13395.92
379,2006-07-25,14556.05,TV,Crítica,40.0,63.49,5714.01,20270.07
380,2014-04-30,14266.44,Sistema_Auxiliar,Crítica,5.5,55.96,5036.38,19302.83
381,2000-11-03,4087.09,TV,Menor,15.0,66.98,6028.62,10115.7
382,2008-07-14,6212.59,BESS,Crítica,42.2,72.78,6549.98,12762.57
383,2008-04-29,4297.31,Sistema_Auxiliar,Moderada,38.3,16.59,1492.86,5790.17
384,2002-09-24,7974.45,CC2,Menor,25.5,22.09,1988.26,9962.71
385,2019-12-23,5754.28,CC1,Menor,5.4,182.83,16454.62,22208.9
386,2003-02-04,15849.01,CC1,Crítica,25.3,91.78,8260.31,24109.32
387,2011-03-17,8126.34,CC1,Mayor,42.9,94.24,8481.8,16608.14
388,2007-01-21,5935.32,BESS,Menor,34.0,55.11,4960.11,10895.43
389,2006-12-14,2983.66,BESS,Menor,46.6,59.91,5391.75,8375.41
390,2001-12-13,14769.28,CC1,Crítica,30.8,23.48,2112.94,16882.22
391,2017-03-02,8199.69,CC2,Mayor,7.6,62.59,5633.52,13833.21
392,2000-04-02,11359.44,TV,Crítica,23.1,95.02,8551.71,19911.14
393,2019-11-08,7136.07,Sistema_Auxiliar,Moderada,41.1,19.4,1746.4,8882.47
394,2007-02-12,8907.47,CC1,Moderada,22.8,93.32,8399.01,17306.48
395,2009-12-29,2648.57,CC1,Menor,39.4,64.07,5766.02,8414.59
396,2016-12-09,8737.56,TV,Mayor,28.0,15.64,1407.33,10144.88
397,2010-05-27,4923.34,Sistema_Auxiliar,Menor,19.3,148.67,13380.61,18303.95
398,2007-04-19,5804.27,CC1,Menor,34.8,191.27,17213.97,23018.24
399,2004-01-08,11752.21,Sistema_Auxiliar,Mayor,3.8,124.72,11224.9,22977.11
400,2017-05-26,4941.84,CC1,Mayor,32.1,27.53,2478.07,7419.91
401,2014-03-25,9302.25,BESS,Moderada,16.1,152.47,13722.45,23024.7
402,2001-10-12,10075.9,CC2,Mayor,28.9,11.92,1073.24,11149.14
403,2017-02-20,12210.91,CC1,Mayor,42.1,147.55,13279.94,25490.85
404,2001-04-03,2772.09,CC2,Menor,33.7,111.17,10005.63,12777.71
405,2010-11-17,2872.6,CC2,Menor,6.8,116.14,10452.78,13325.38
406,2005-10-11,5711.75,TV,Moderada,20.0,24.75,2227.21,7938.96
407,2008-05-01,7132.0,BESS,Moderada,19.1,95.52,8597.11,15729.11
408,2011-12-01,14967.82,TV,Crítica,1.6,80.31,7227.89,22195.72
409,2003-06-16,5265.42,BESS,Menor,31.3,18.51,1665.71,6931.13
410,2000-07-11,7701.21,TV,Menor,25.3,81.99,7379.37,15080.57
411,2002-05-06,7171.92,CC1,Moderada,40.8,110.91,9981.56,17153.48
412,2015-04-26,9180.02,CC1,Mayor,33.3,36.71,3303.46,12483.47
413,2004-12-09,5230.55,TV,Menor,19.1,17.41,1566.83,6797.38
414,2010-08-22,4614.43,TV,Menor,22.6,64.96,5846.09,10460.52
415,2004-05-01,6863.35,CC2,Crítica,15.8,178.8,16091.7,22955.05
416,2003-10-01,7029.56,CC1,Menor,14.6,192.62,17335.42,24364.98
417,2019-04-19,7836.16,BESS,Menor,8.2,115.21,10368.47,18204.62
418,2001-12-31,10833.31,TV,Mayor,21.7,67.44,6069.9,16903.21
419,2012-02-20,4240.2,Sistema_Auxiliar,Moderada,32.8,54.66,4919.14,9159.33
420,2010-12-25,12264.83,CC1,Crítica,28.4,199.95,17995.11,30259.93
421,2012-04-20,11332.49,BESS,Mayor,37.8,149.57,13461.28,24793.77
422,2017-04-14,6864.99,CC2,Mayor,10.5,85.08,7656.86,14521.85
423,2004-05-24,10369.05,TV,Mayor,46.3,182.8,16451.67,26820.72
424,2010-11-06,6733.71,BESS,Moderada,7.1,160.2,14417.72,21151.42
425,2004-07-02,8874.67,CC2,Crítica,46.6,190.33,17129.82,26004.49
426,2015-04-18,11490.93,CC2,Crítica,14.4,48.61,4375.11,15866.05
427,2014-07-22,9431.14,TV,Moderada,35.1,179.95,16195.14,25626.28
428,2017-04-02,11430.42,BESS,Mayor,45.9,48.09,4328.11,15758.54
429,2008-11-23,7182.19,CC1,Menor,40.8,179.69,16171.84,23354.03
430,2018-03-04,7347.4,TV,Menor,25.0,129.05,11614.73,18962.13
431,2015-04-24,6337.9,Sistema_Auxiliar,Moderada,35.0,141.58,12742.3,19080.21
432,2009-11-16,5095.77,BESS,Moderada,16.7,149.28,13435.18,18530.94
433,2014-06-12,7987.8,CC2,Menor,5.2,10.44,939.63,8927.43
434,2002-03-06,4313.98,Sistema_Auxiliar,Menor,4.2,11.08,996.89,5310.87
435,2007-07-07,13697.61,CC1,Crítica,33.9,29.84,2685.31,16382.92
436,2008-10-16,3543.55,BESS,Moderada,2.2,68.17,6134.95,9678.49
437,2007-09-16,5939.7,Sistema_Auxiliar,Menor,33.8,11.16,1004.12,6943.82
438,2018-05-03,16348.7,CC2,Crítica,6.3,169.99,15299.47,31648.17
439,2015-12-24,3351.58,CC2,Moderada,19.9,66.11,5949.47,9301.05
440,2001-10-22,5809.14,TV,Moderada,16.1,100.52,9047.07,14856.21
441,2000-08-20,3627.93,Sistema_Auxiliar,Menor,11.1,89.06,8015.68,11643.61
442,2016-07-01,6521.59,CC2,Moderada,39.6,115.38,10384.64,16906.23
443,2019-06-09,12031.11,CC2,Crítica,12.0,67.61,6084.62,18115.73
444,2014-01-22,5554.42,BESS,Menor,44.1,146.92,13223.2,18777.62
445,2011-04-29,4110.37,CC2,Moderada,39.7,147.13,13241.44,17351.81
446,2008-07-22,7562.26,CC1,Mayor,9.9,158.77,14289.58,21851.85
447,2017-04-06,9300.72,CC1,Mayor,28.4,98.72,8885.15,18185.87
448,2005-11-21,17249.65,Sistema_Auxiliar,Crítica,5.8,78.44,7060.0,24309.65
449,2018-05-17,16018.17,BESS,Crítica,38.1,179.46,16151.01,32169.18
450,2012-03-23,12180.48,BESS,Mayor,5.2,140.53,12648.03,24828.51
451,2000-11-11,9657.68,CC2,Mayor,8.8,145.48,13093.09,22750.77
452,2012-04-10,12691.03,BESS,Mayor,45.7,143.48,12913.44,25604.47
453,2008-01-21,11390.12,TV,Crítica,48.0,29.91,2692.22,14082.34
454,2015-12-25,8453.65,CC1,Mayor,22.5,49.69,4471.89,12925.55
455,2013-08-15,7265.3,BESS,Mayor,37.1,89.14,8022.23,15287.53
456,2012-04-09,7161.95,CC1,Menor,41.9,148.79,13391.49,20553.44
457,2000-04-09,6195.75,Sistema_Auxiliar,Menor,14.9,35.95,3235.88,9431.63
458,2006-10-19,8170.18,BESS,Moderada,31.3,85.07,7656.74,15826.92
459,2007-11-06,3515.61,BESS,Menor,14.5,79.88,7189.14,10704.75
460,2016-04-27,15253.39,Sistema_Auxiliar,Crítica,5.7,140.73,12665.56,27918.95
461,2012-06-13,9377.48,CC2,Moderada,34.3,190.28,17125.27,26502.75
462,2002-04-21,5311.7,BESS,Moderada,13.5,147.72,13295.05,18606.75
463,2003-07-07,10410.36,CC1,Crítica,22.4,60.78,5470.02,15880.38
464,2016-04-13,5096.82,BESS,Mayor,28.0,24.51,2206.18,7303.0
465,2014-08-10,5574.14,Sistema_Auxiliar,Moderada,21.5,73.1,6578.9,12153.03
466,2000-02-24,5300.58,BESS,Menor,18.5,10.26,923.15,6223.73
467,2010-05-15,7323.83,TV,Menor,26.7,167.65,15088.95,22412.78
468,2007-02-14,10414.87,BESS,Crítica,4.1,53.36,4802.82,15217.69
469,2001-08-14,8305.1,BESS,Mayor,32.6,120.62,10855.77,19160.87
470,2007-04-29,8496.33,BESS,Moderada,31.3,116.65,10498.12,18994.45
471,2008-01-17,5950.97,BESS,Mayor,7.6,128.26,11543.27,17494.24
472,2009-10-28,3946.93,Sistema_Auxiliar,Menor,25.8,182.22,16399.8,20346.73
473,2010-11-17,5416.35,BESS,Moderada,14.7,99.3,8936.8,14353.14
474,2014-06-08,7954.05,CC2,Moderada,7.9,11.49,1034.09,8988.14
475,2019-12-27,6133.71,CC1,Moderada,15.2,154.61,13914.61,20048.32
476,2013-10-21,9500.62,CC2,Moderada,26.7,92.24,8301.15,17801.78
477,2002-01-06,4895.03,BESS,Menor,3.3,170.29,15326.41,20221.44
478,2015-11-27,11117.6,TV,Mayor,12.4,192.52,17326.72,28444.32
479,2015-03-09,9660.01,TV,Moderada,25.6,51.63,4646.91,14306.92
480,2004-03-29,9435.71,CC2,Moderada,1.7,167.58,15082.6,24518.31
481,2001-09-30,17497.71,Sistema_Auxiliar,Crítica,46.9,153.89,13850.0,31347.71
482,2012-12-27,8239.79,BESS,Mayor,11.9,97.06,8735.81,16975.6
483,2016-07-05,9721.17,CC2,Moderada,41.2,124.58,11212.4,20933.57
484,2004-03-14,15283.7,BESS,Crítica,26.9,162.9,14661.28,29944.98
485,2009-09-09,4245.22,TV,Moderada,21.1,15.54,1398.8,5644.02
486,2002-12-30,13746.67,CC2,Crítica,14.6,85.59,7703.01,21449.67
487,2001-05-09,4308.69,Sistema_Auxiliar,Mayor,18.5,84.57,7611.03,11919.73
488,2002-04-09,9656.5,TV,Moderada,17.8,159.63,14367.09,24023.59
489,2019-12-15,6948.52,TV,Moderada,31.9,55.68,5010.82,11959.34
490,2012-04-25,4150.42,TV,Mayor,36.3,53.45,4810.67,8961.1
491,2000-10-04,7253.91,Sistema_Auxiliar,Menor,45.7,120.51,10845.74,18099.66
492,2010-11-08,12709.12,TV,Crítica,36.7,63.67,5730.68,18439.8
493,2006-10-30,16787.35,CC2,Crítica,19.8,154.99,13949.15,30736.5
494,2009-03-25,5186.22,BESS,Menor,28.8,45.37,4082.92,9269.15
495,2018-04-22,8985.21,BESS,Moderada,4.3,23.11,2080.03,11065.24
496,2014-07-14,6597.67,TV,Crítica,3.2,148.08,13327.41,19925.08
497,2009-01-04,3248.93,CC1,Menor,26.3,63.67,5730.28,8979.21
498,2012-03-09,5742.77,Sistema_Auxiliar,Moderada,26.0,122.18,10996.37,16739.14
499,2005-12-23,6449.52,Sistema_Auxiliar,Menor,21.6,177.72,15994.76,22444.28
500,2014-11-28,5941.07,BESS,Mayor,20.5,154.22,13880.08,19821.15
501,2017-01-30,9498.72,CC1,Crítica,39.4,44.51,4005.6,13504.32
502,2015-02-16,8646.85,Sistema_Auxiliar,Moderada,28.8,135.59,12203.34,20850.2
503,2009-07-21,4088.11,CC2,Mayor,25.3,61.08,5497.28,9585.39
504,2009-08-02,8743.11,BESS,Crítica,14.9,145.74,13116.65,21859.76
505,2004-04-11,11004.66,CC1,Mayor,18.4,187.26,16853.02,27857.68
506,2001-04-14,4261.37,TV,Moderada,44.3,141.97,12777.58,17038.95
507,2006-05-06,7035.9,CC2,Mayor,3.4,37.01,3331.11,10367.01
508,2005-09-19,9952.83,Sistema_Auxiliar,Mayor,6.6,155.3,13976.7,23929.53
509,2015-06-24,4837.82,CC1,Menor,18.9,40.98,3687.9,8525.72
510,2003-12-05,15255.36,TV,Crítica,38.5,127.02,11432.09,26687.45
511,2001-07-08,2946.08,TV,Menor,39.4,113.82,10243.96,13190.04
512,2016-06-16,2689.34,CC1,Menor,34.8,173.9,15651.15,18340.5
513,2012-08-27,11180.03,TV,Mayor,19.6,35.03,3152.33,14332.36
514,2009-03-30,7381.64,BESS,Crítica,14.6,175.57,15801.18,23182.82
515,2018-11-09,8576.77,TV,Moderada,40.1,182.16,16394.09,24970.86
516,2017-11-24,6053.13,CC1,Crítica,14.5,68.29,6145.88,12199.01
517,2011-04-07,6013.78,BESS,Moderada,29.5,56.95,5125.95,11139.73
518,2000-11-13,4663.67,CC1,Mayor,32.8,23.7,2133.1,6796.77
519,2014-06-16,17300.05,Sistema_Auxiliar,Crítica,32.6,130.13,11712.02,29012.08
520,2013-08-03,10671.01,Sistema_Auxiliar,Crítica,47.5,71.8,6461.84,17132.85
521,2009-12-27,9862.58,CC2,Moderada,25.4,44.08,3967.14,13829.72
522,2005-02-27,3034.5,CC1,Menor,9.9,120.61,10855.33,13889.83
523,2016-08-06,8629.31,TV,Mayor,10.7,101.78,9159.98,17789.29
524,2015-01-02,5012.23,CC2,Moderada,46.5,124.69,11222.2,16234.43
525,2006-08-07,4587.81,BESS,Mayor,21.2,142.2,12798.14,17385.95
526,2018-03-25,3644.67,CC2,Moderada,31.2,143.72,12934.85,16579.52
527,2005-07-26,5556.5,CC1,Menor,32.6,120.88,10878.82,16435.32
528,2003-02-28,12930.62,Sistema_Auxiliar,Crítica,45.5,30.12,2710.99,15641.61
529,2009-11-05,17303.68,TV,Crítica,1.3,156.74,14106.35,31410.02
530,2003-04-08,10106.79,Sistema_Auxiliar,Crítica,30.5,83.27,7493.99,17600.78
531,2006-11-01,5435.14,TV,Menor,11.4,147.89,13309.91,18745.06
532,2013-04-16,8175.86,CC1,Moderada,1.4,92.38,8314.27,16490.12
533,2002-09-01,14829.64,CC1,Crítica,41.5,165.28,14875.01,29704.66
534,2008-09-04,3683.36,TV,Menor,32.5,143.16,12884.84,16568.2
535,2012-06-16,9851.35,Sistema_Auxiliar,Mayor,3.4,183.19,16487.01,26338.36
536,2000-03-09,6372.03,CC2,Crítica,17.7,90.71,8163.59,14535.62
537,2000-11-26,7163.62,CC2,Moderada,38.8,166.37,14973.02,22136.65
538,2012-06-22,7516.78,CC1,Mayor,35.7,109.08,9816.78,17333.56
539,2018-07-28,7556.29,TV,Menor,16.7,174.39,15694.81,23251.1
540,2000-06-30,16233.78,CC2,Crítica,38.0,88.15,7933.9,24167.69
541,2010-05-03,14288.81,CC2,Crítica,21.8,133.37,12003.41,26292.22
542,2004-11-30,4482.46,CC2,Mayor,14.7,94.34,8491.02,12973.48
543,2012-09-16,9271.12,Sistema_Auxiliar,Mayor,24.1,186.15,16753.59,26024.71
544,2014-05-09,6680.87,CC2,Menor,13.2,40.3,3627.32,10308.19
545,2015-05-13,6804.53,BESS,Menor,36.1,146.91,13221.67,20026.2
546,2014-03-25,4898.73,BESS,Menor,1.4,185.67,16709.99,21608.72
547,2009-01-23,6219.43,Sistema_Auxiliar,Mayor,4.6,175.8,15822.07,22041.5
548,2012-11-06,8122.36,Sistema_Auxiliar,Crítica,30.7,80.97,7287.2,15409.55
549,2006-12-02,7307.39,Sistema_Auxiliar,Menor,19.5,115.14,10362.65,17670.04
550,2002-02-08,4357.04,Sistema_Auxiliar,Moderada,42.6,75.51,6795.76,11152.8
551,2015-11-09,2474.21,CC1,Menor,22.6,88.11,7929.7,10403.91
552,2013-04-22,4969.72,CC1,Mayor,1.1,146.56,13190.45,18160.16
553,2005-04-18,6604.53,CC1,Moderada,1.9,41.49,3734.29,10338.83
554,2009-05-02,7123.87,BESS,Mayor,11.5,108.65,9778.74,16902.61
555,2010-07-25,4168.52,TV,Moderada,11.3,192.37,17313.65,21482.17
556,2007-12-29,6898.15,CC1,Moderada,42.0,139.01,12510.53,19408.68
557,2007-06-24,8275.16,Sistema_Auxiliar,Moderada,16.4,113.87,10248.32,18523.48
558,2000-04-02,12109.55,Sistema_Auxiliar,Crítica,29.5,32.27,2904.19,15013.74
559,2006-05-08,12821.96,CC1,Mayor,6.4,155.31,13978.1,26800.06
560,2002-01-07,6728.73,Sistema_Auxiliar,Menor,1.9,160.62,14456.16,21184.89
561,2002-07-26,16558.81,TV,Crítica,34.6,177.5,15974.74,32533.54
562,2008-04-29,6614.77,Sistema_Auxiliar,Menor,42.1,48.65,4378.76,10993.54
563,2011-04-28,11103.18,Sistema_Auxiliar,Mayor,39.6,86.87,7818.12,18921.3
564,2014-05-19,6353.82,CC1,Crítica,1.7,63.37,5703.08,12056.9
565,2001-08-12,4282.07,BESS,Mayor,26.5,193.93,17453.93,21735.99
566,2019-11-09,9871.95,CC2,Moderada,25.1,197.95,17815.62,27687.57
567,2019-08-09,8987.44,Sistema_Auxiliar,Mayor,11.3,76.6,6893.9,15881.34
568,2007-02-28,10330.37,BESS,Mayor,18.4,18.61,1674.96,12005.33
569,2010-04-06,3058.55,TV,Moderada,32.1,101.96,9176.22,12234.76
570,2001-11-13,6706.35,CC1,Crítica,37.0,120.91,10881.5,17587.85
571,2004-11-13,15517.83,CC2,Crítica,7.6,137.52,12376.79,27894.62
572,2011-01-29,4565.07,BESS,Menor,17.3,84.24,7581.91,12146.99
573,2016-08-02,13028.19,Sistema_Auxiliar,Crítica,37.4,171.99,15479.2,28507.39
574,2009-11-28,8212.68,Sistema_Auxiliar,Mayor,13.7,48.43,4358.55,12571.23
575,2007-08-25,4504.39,BESS,Moderada,24.8,45.7,4113.44,8617.83
576,2016-08-05,10235.02,BESS,Mayor,39.6,135.31,12177.63,22412.66
577,2016-03-02,7846.51,TV,Moderada,36.2,52.76,4748.22,12594.73
578,2012-06-04,8114.34,Sistema_Auxiliar,Mayor,29.0,60.28,5425.26,13539.6
579,2006-07-26,8446.18,BESS,Moderada,33.9,79.99,7198.74,15644.91
580,2007-09-14,4998.34,Sistema_Auxiliar,Menor,42.8,166.62,14995.99,19994.33
581,2013-06-27,15275.53,CC1,Crítica,10.5,107.7,9692.84,24968.37
582,2006-04-14,7667.4,CC2,Moderada,36.2,164.42,14797.4,22464.81
583,2005-06-25,11422.53,BESS,Mayor,44.9,162.26,14603.05,26025.58
584,2009-12-31,5008.62,Sistema_Auxiliar,Menor,7.1,14.26,1283.48,6292.11
585,2018-10-31,4148.3,CC2,Menor,36.8,17.4,1565.84,5714.14
586,2014-09-13,9537.69,TV,Mayor,30.4,174.24,15681.81,25219.5
587,2009-12-05,5653.32,Sistema_Auxiliar,Menor,36.6,94.04,8463.22,14116.55
588,2009-03-02,10304.3,BESS,Crítica,29.1,186.35,16771.91,27076.22
589,2013-07-02,5863.75,TV,Menor,47.8,196.41,17677.12,23540.87
590,2003-09-03,8630.9,BESS,Moderada,28.9,20.14,1812.25,10443.15
591,2010-07-08,13902.31,CC2,Crítica,45.3,41.8,3761.81,17664.11
592,2004-12-08,6268.95,CC1,Menor,4.3,115.39,10385.16,16654.11
593,2000-03-04,11273.35,CC1,Mayor,10.6,18.05,1624.05,12897.41
594,2017-07-28,15950.83,CC2,Crítica,33.2,14.74,1326.92,17277.75
595,2010-07-26,8867.08,BESS,Moderada,43.8,131.42,11827.45,20694.53
596,2012-11-17,12614.85,CC2,Crítica,4.7,150.71,13563.66,26178.51
597,2011-10-26,6055.07,Sistema_Auxiliar,Crítica,11.8,183.98,16558.0,22613.06
598,2019-04-26,6141.2,TV,Mayor,24.6,195.48,17592.8,23734.0
599,2015-06-04,10610.58,CC1,Mayor,10.4,51.08,4597.48,15208.06
600,2016-08-26,12998.3,CC1,Crítica,45.2,157.42,14168.09,27166.39
601,2013-10-03,7062.31,Sistema_Auxiliar,Mayor,19.6,137.17,12345.18,19407.49
602,2009-12-16,5142.36,TV,Moderada,4.3,50.05,4504.56,9646.92
603,2001-09-08,11310.75,CC2,Crítica,8.9,37.98,3418.41,14729.16
604,2002-10-20,14967.09,BESS,Crítica,8.3,49.38,4444.37,19411.45
605,2007-04-03,4627.54,BESS,Moderada,13.1,77.51,6975.97,11603.51
606,2012-02-05,5815.61,BESS,Mayor,37.5,24.53,2207.81,8023.42
607,2001-01-31,5116.94,BESS,Moderada,38.8,36.06,3245.24,8362.18
608,2005-09-23,11769.41,TV,Crítica,13.9,102.69,9241.97,21011.38
609,2016-03-05,4973.67,CC2,Menor,34.6,63.56,5720.82,10694.49
610,2001-09-22,7803.15,CC1,Crítica,26.7,198.44,17859.32,25662.46
611,2016-04-15,4157.7,Sistema_Auxiliar,Menor,37.0,188.68,16981.17,21138.87
612,2017-11-29,14744.68,BESS,Crítica,33.3,135.04,12153.21,26897.89
613,2002-02-17,7601.92,BESS,Mayor,36.8,33.94,3054.63,10656.56
614,2012-12-30,9660.11,Sistema_Auxiliar,Moderada,27.7,120.07,10806.28,20466.39
615,2013-04-05,7565.26,BESS,Mayor,44.8,150.9,13581.4,21146.66
616,2005-07-10,5596.91,BESS,Menor,14.1,51.55,4639.94,10236.85
617,2012-09-02,8779.98,Sistema_Auxiliar,Moderada,46.6,118.54,10668.55,19448.53
618,2005-07-25,6200.47,CC2,Mayor,43.0,74.12,6670.91,12871.38
619,2004-07-08,12895.55,CC1,Mayor,11.3,176.07,15846.63,28742.17
620,2006-01-13,7364.34,CC2,Moderada,3.5,81.54,7338.67,14703.01
621,2016-09-29,6574.94,CC2,Mayor,2.9,65.38,5883.98,12458.92
622,2007-11-11,3733.62,TV,Menor,23.0,98.6,8873.72,12607.34
623,2015-01-02,8322.97,CC1,Moderada,48.0,156.2,14057.58,22380.55
624,2013-04-04,5063.85,TV,Menor,36.9,18.64,1677.24,6741.09
625,2016-04-25,7690.23,BESS,Moderada,37.4,33.45,3010.15,10700.38
626,2019-11-09,10921.05,CC1,Crítica,2.2,95.32,8578.56,19499.61
627,2008-10-14,2677.84,CC1,Menor,6.2,125.58,11302.26,13980.1
628,2007-06-04,5478.81,CC1,Mayor,38.7,84.5,7604.8,13083.61
629,2010-04-13,3102.72,CC1,Menor,12.1,138.7,12483.42,15586.15
630,2007-02-25,5711.26,CC2,Moderada,1.9,167.1,15039.28,20750.54
631,2007-08-21,6473.49,TV,Mayor,14.7,73.12,6580.72,13054.21
632,2001-03-04,4277.64,BESS,Mayor,29.7,138.91,12502.35,16779.99
633,2005-01-28,11617.79,Sistema_Auxiliar,Mayor,24.8,76.58,6892.07,18509.86
634,2016-10-25,9681.11,Sistema_Auxiliar,Crítica,32.9,113.17,10185.67,19866.77
635,2003-09-04,6049.51,TV,Moderada,14.1,37.03,3332.56,9382.08
636,2000-07-28,12924.43,CC1,Mayor,47.3,188.41,16956.84,29881.27
637,2017-05-17,6083.9,BESS,Mayor,8.1,193.93,17454.11,23538.01
638,2001-03-08,3781.29,CC2,Menor,36.3,153.23,13791.14,17572.43
639,2009-07-30,12129.67,Sistema_Auxiliar,Mayor,36.6,20.57,1850.85,13980.53
640,2014-06-12,8076.84,Sistema_Auxiliar,Crítica,20.3,86.46,7781.15,15857.98
641,2017-12-06,10792.93,BESS,Mayor,15.0,30.34,2730.68,13523.6
642,2001-06-07,7665.24,Sistema_Auxiliar,Menor,41.6,166.27,14964.66,22629.9
643,2000-10-20,7775.07,CC2,Moderada,7.4,149.44,13449.4,21224.47
644,2004-03-10,12111.96,BESS,Mayor,1.7,120.47,10842.23,22954.19
645,2002-08-02,11991.6,TV,Crítica,19.8,72.09,6488.19,18479.79
646,2016-07-18,15814.54,Sistema_Auxiliar,Crítica,5.9,119.6,10764.26,26578.8
647,2004-02-25,2916.14,Sistema_Auxiliar,Menor,4.2,123.02,11071.89,13988.03
648,2000-12-25,5808.79,TV,Crítica,11.5,175.89,15830.16,21638.95
649,2012-08-07,12850.46,CC1,Mayor,46.6,91.93,8274.1,21124.56
650,2014-06-11,2681.96,BESS,Menor,33.5,97.01,8730.59,11412.54
651,2007-04-11,5838.23,CC1,Menor,28.1,78.25,7042.47,12880.7
652,2014-07-28,2828.06,TV,Menor,38.3,40.08,3607.0,6435.06
653,2016-01-17,5520.94,Sistema_Auxiliar,Menor,40.2,78.08,7027.52,12548.46
654,2012-09-18,9047.76,Sistema_Auxiliar,Mayor,39.7,83.08,7476.85,16524.61
655,2016-09-01,4429.73,BESS,Moderada,32.9,24.55,2209.32,6639.04
656,2001-01-26,17207.57,CC2,Crítica,12.7,134.29,12086.14,29293.71
657,2017-05-26,5324.77,CC1,Moderada,40.7,52.56,4730.1,10054.87
658,2011-01-19,10939.51,BESS,Mayor,4.6,77.39,6964.79,17904.3
659,2003-06-12,10480.42,BESS,Crítica,16.0,93.25,8392.82,18873.24
