ID_Registro,Fecha,Generacion_MW,Eficiencia_Pct,Estado_Operacional,Es_Falla,Tipo_Combustible,Costo_Combustible_USD,Presion_Vapor_Bar,Ciclo_Simulacion
261,2000-09-17,611.15,86.69,NORMAL,0,Gas_Natural,396126.49,145.3,TV_Ciclo_1
262,2000-09-18,560.12,79.45,NORMAL,0,Gas_Natural,364617.9,132.6,TV_Ciclo_1
263,2000-09-19,558.67,79.24,NORMAL,0,Gas_Natural,337325.25,174.5,TV_Ciclo_1
264,2000-09-20,485.39,68.85,NORMAL,0,Gas_Natural,322849.07,130.9,TV_Ciclo_1
265,2000-09-21,547.31,77.63,NORMAL,0,Gas_Natural,294932.47,150.9,TV_Ciclo_1
266,2000-09-22,554.28,78.62,NORMAL,0,Gas_Natural,261201.59,143.5,TV_Ciclo_1
267,2000-09-23,459.75,65.21,NORMAL,0,Gas_Natural,283957.32,127.9,TV_Ciclo_1
268,2000-09-24,549.47,77.94,NORMAL,0,Gas_Natural,268499.2,124.4,TV_Ciclo_1
269,2000-09-25,561.86,79.7,NORMAL,0,Gas_Natural,300826.19,134.9,TV_Ciclo_1
270,2000-09-26,578.54,82.06,NORMAL,0,Gas_Natural,273124.92,130.1,TV_Ciclo_1
271,2000-09-27,607.45,86.16,FALLA,1,Gas_Natural,331612.48,170.7,TV_Ciclo_1
272,2000-09-28,581.19,82.44,NORMAL,0,Gas_Natural,372183.95,132.4,TV_Ciclo_1
273,2000-09-29,486.63,69.03,NORMAL,0,Gas_Natural,319610.27,122.4,TV_Ciclo_1
274,2000-09-30,515.83,73.17,NORMAL,0,Gas_Natural,338450.44,139.0,TV_Ciclo_1
275,2000-10-01,435.18,61.73,NORMAL,0,Gas_Natural,278645.98,147.3,TV_Ciclo_1
276,2000-10-02,544.88,77.29,NORMAL,0,Gas_Natural,322592.3,128.4,TV_Ciclo_1
277,2000-10-03,612.15,86.83,FALLA,1,Gas_Natural,294103.0,160.4,TV_Ciclo_1
278,2000-10-04,426.13,60.44,NORMAL,0,Gas_Natural,252874.62,146.6,TV_Ciclo_1
279,2000-10-05,479.88,68.07,NORMAL,0,Gas_Natural,316097.3,161.0,TV_Ciclo_1
280,2000-10-06,575.66,81.65,NORMAL,0,Gas_Natural,368734.48,154.2,TV_Ciclo_1
281,2000-10-07,595.76,84.5,FALLA,1,Gas_Natural,354095.56,132.9,TV_Ciclo_1
282,2000-10-08,522.72,74.14,NORMAL,0,Gas_Natural,307513.26,126.4,TV_Ciclo_1
283,2000-10-09,673.61,95.55,NORMAL,0,Gas_Natural,417482.59,154.0,TV_Ciclo_1
284,2000-10-10,622.84,88.35,NORMAL,0,Gas_Natural,329480.43,139.6,TV_Ciclo_1
285,2000-10-11,623.93,88.5,NORMAL,0,Gas_Natural,334764.34,169.1,TV_Ciclo_1
286,2000-10-12,561.11,79.59,NORMAL,0,Gas_Natural,243176.12,139.5,TV_Ciclo_1
287,2000-10-13,499.24,70.81,NORMAL,0,Gas_Natural,269431.26,134.3,TV_Ciclo_1
288,2000-10-14,503.82,71.46,NORMAL,0,Gas_Natural,226501.03,156.2,TV_Ciclo_1
289,2000-10-15,526.64,74.7,NORMAL,0,Gas_Natural,336628.78,151.1,TV_Ciclo_1
290,2000-10-16,416.67,59.1,NORMAL,0,Gas_Natural,214127.4,142.8,TV_Ciclo_1
291,2000-10-17,599.89,85.09,NORMAL,0,Gas_Natural,369276.86,168.8,TV_Ciclo_1
292,2000-10-18,658.36,93.38,NORMAL,0,Gas_Natural,287290.34,131.7,TV_Ciclo_1
293,2000-10-19,605.86,85.94,FALLA,1,Gas_Natural,297135.75,175.6,TV_Ciclo_1
294,2000-10-20,645.46,91.55,NORMAL,0,Gas_Natural,333307.69,126.1,TV_Ciclo_1
295,2000-10-21,464.94,65.95,NORMAL,0,Gas_Natural,290462.97,152.3,TV_Ciclo_1
296,2000-10-22,545.13,77.32,NORMAL,0,Gas_Natural,329190.74,136.4,TV_Ciclo_1
297,2000-10-23,461.26,65.43,NORMAL,0,Gas_Natural,219348.9,151.5,TV_Ciclo_1
298,2000-10-24,430.43,61.05,NORMAL,0,Gas_Natural,244553.61,135.4,TV_Ciclo_1
299,2000-10-25,539.53,76.53,NORMAL,0,Gas_Natural,238697.15,158.0,TV_Ciclo_1
300,2000-10-26,587.52,83.34,NORMAL,0,Gas_Natural,369317.9,173.1,TV_Ciclo_1
301,2000-10-27,447.09,63.42,NORMAL,0,Gas_Natural,283258.39,174.0,TV_Ciclo_1
302,2000-10-28,509.6,72.28,NORMAL,0,Gas_Natural,315608.79,136.5,TV_Ciclo_1
303,2000-10-29,509.46,72.26,NORMAL,0,Gas_Natural,296366.18,147.1,TV_Ciclo_1
304,2000-10-30,467.11,66.26,NORMAL,0,Gas_Natural,284400.03,171.8,TV_Ciclo_1
305,2000-10-31,446.06,63.27,NORMAL,0,Gas_Natural,257688.04,152.8,TV_Ciclo_1
306,2000-11-01,511.3,72.52,NORMAL,0,Gas_Natural,293829.97,149.8,TV_Ciclo_1
307,2000-11-02,440.28,62.45,NORMAL,0,Gas_Natural,235445.78,163.1,TV_Ciclo_1
308,2000-11-03,683.12,96.9,NORMAL,0,Gas_Natural,316157.84,126.2,TV_Ciclo_1
309,2000-11-04,550.74,78.12,NORMAL,0,Gas_Natural,249240.61,173.7,TV_Ciclo_1
310,2000-11-05,494.57,70.15,NORMAL,0,Gas_Natural,240556.63,141.3,TV_Ciclo_1
311,2000-11-06,547.97,77.73,NORMAL,0,Gas_Natural,352463.04,159.1,TV_Ciclo_1
312,2000-11-07,470.45,66.73,NORMAL,0,Gas_Natural,240833.04,160.2,TV_Ciclo_1
313,2000-11-08,607.08,86.11,NORMAL,0,Gas_Natural,330040.38,123.6,TV_Ciclo_1
314,2000-11-09,653.33,92.67,NORMAL,0,Gas_Natural,309727.75,161.4,TV_Ciclo_1
315,2000-11-10,545.66,77.4,NORMAL,0,Gas_Natural,334749.98,140.9,TV_Ciclo_1
316,2000-11-11,591.79,83.94,NORMAL,0,Gas_Natural,387340.69,134.1,TV_Ciclo_1
317,2000-11-12,480.3,68.13,NORMAL,0,Gas_Natural,267538.87,157.4,TV_Ciclo_1
318,2000-11-13,601.26,85.29,NORMAL,0,Gas_Natural,278175.8,169.6,TV_Ciclo_1
319,2000-11-14,573.74,81.38,NORMAL,0,Gas_Natural,259924.62,176.2,TV_Ciclo_1
320,2000-11-15,470.12,66.68,NORMAL,0,Gas_Natural,247881.75,146.8,TV_Ciclo_1
321,2000-11-16,542.86,77.0,NORMAL,0,Gas_Natural,363782.59,171.1,TV_Ciclo_1
322,2000-11-17,654.6,92.85,NORMAL,0,Gas_Natural,301066.9,169.0,TV_Ciclo_1
323,2000-11-18,632.07,89.66,NORMAL,0,Gas_Natural,392901.68,138.3,TV_Ciclo_1
324,2000-11-19,522.54,74.12,NORMAL,0,Gas_Natural,247500.77,161.7,TV_Ciclo_1
325,2000-11-20,669.52,94.97,NORMAL,0,Gas_Natural,310528.19,171.7,TV_Ciclo_1
326,2000-11-21,544.86,77.29,NORMAL,0,Gas_Natural,314656.76,165.9,TV_Ciclo_1
327,2000-11-22,520.75,73.87,NORMAL,0,Gas_Natural,270898.43,124.1,TV_Ciclo_1
328,2000-11-23,586.71,83.22,FALLA,1,Gas_Natural,272489.66,177.8,TV_Ciclo_1
329,2000-11-24,615.26,87.27,NORMAL,0,Gas_Natural,340527.77,146.4,TV_Ciclo_1
330,2000-11-25,560.45,79.5,NORMAL,0,Gas_Natural,271173.61,157.2,TV_Ciclo_1
331,2000-11-26,445.97,63.26,NORMAL,0,Gas_Natural,299144.1,123.5,TV_Ciclo_1
332,2000-11-27,650.73,92.3,NORMAL,0,Gas_Natural,318466.95,128.5,TV_Ciclo_1
333,2000-11-28,499.0,70.78,NORMAL,0,Gas_Natural,223028.54,150.6,TV_Ciclo_1
334,2000-11-29,601.07,85.26,NORMAL,0,Gas_Natural,348410.36,138.4,TV_Ciclo_1
335,2000-11-30,526.82,74.73,NORMAL,0,Gas_Natural,339688.66,147.0,TV_Ciclo_1
336,2000-12-01,504.8,71.6,NORMAL,0,Gas_Natural,268245.14,169.7,TV_Ciclo_1
337,2000-12-02,601.44,85.31,NORMAL,0,Gas_Natural,329302.4,121.2,TV_Ciclo_1
338,2000-12-03,596.74,84.64,NORMAL,0,Gas_Natural,277429.96,152.1,TV_Ciclo_1
339,2000-12-04,407.93,57.86,NORMAL,0,Gas_Natural,229870.49,147.3,TV_Ciclo_1
340,2000-12-05,445.26,63.16,NORMAL,0,Gas_Natural,244528.04,129.0,TV_Ciclo_1
341,2000-12-06,553.1,78.45,NORMAL,0,Gas_Natural,291302.28,147.6,TV_Ciclo_1
342,2000-12-07,622.53,88.3,NORMAL,0,Gas_Natural,411669.8,167.2,TV_Ciclo_1
343,2000-12-08,554.31,78.63,NORMAL,0,Gas_Natural,351326.82,122.3,TV_Ciclo_1
344,2000-12-09,523.04,74.19,NORMAL,0,Gas_Natural,305941.93,159.6,TV_Ciclo_1
345,2000-12-10,559.59,79.37,NORMAL,0,Gas_Natural,311367.2,129.0,TV_Ciclo_1
346,2000-12-11,545.2,77.33,NORMAL,0,Gas_Natural,324532.57,122.5,TV_Ciclo_1
347,2000-12-12,575.21,81.59,NORMAL,0,Gas_Natural,289426.45,141.0,TV_Ciclo_1
348,2000-12-13,600.25,85.14,NORMAL,0,Gas_Natural,285985.59,130.4,TV_Ciclo_1
349,2000-12-14,562.55,79.79,NORMAL,0,Gas_Natural,245848.81,124.9,TV_Ciclo_1
350,2000-12-15,507.57,72.0,NORMAL,0,Gas_Natural,312973.24,157.5,TV_Ciclo_1
351,2000-12-16,475.91,67.51,NORMAL,0,Gas_Natural,294073.25,158.6,TV_Ciclo_1
352,2000-12-17,416.1,59.02,NORMAL,0,Gas_Natural,276471.55,167.9,TV_Ciclo_1
353,2000-12-18,677.19,96.06,NORMAL,0,Gas_Natural,414127.88,168.7,TV_Ciclo_1
354,2000-12-19,485.19,68.82,NORMAL,0,Gas_Natural,248991.0,175.7,TV_Ciclo_1
355,2000-12-20,478.31,67.84,NORMAL,0,Gas_Natural,276989.36,176.6,TV_Ciclo_1
356,2000-12-21,416.21,59.04,NORMAL,0,Gas_Natural,199525.92,173.2,TV_Ciclo_1
357,2000-12-22,494.99,70.21,NORMAL,0,Gas_Natural,314399.86,175.1,TV_Ciclo_1
358,2000-12-23,603.45,85.6,NORMAL,0,Gas_Natural,327387.61,170.5,TV_Ciclo_1
359,2000-12-24,584.94,82.97,NORMAL,0,Gas_Natural,329209.17,179.1,TV_Ciclo_1
360,2000-12-25,442.1,62.71,NORMAL,0,Gas_Natural,208473.1,127.9,TV_Ciclo_1
361,2000-12-26,613.81,87.06,NORMAL,0,Gas_Natural,389011.29,164.0,TV_Ciclo_1
362,2000-12-27,533.49,75.67,NORMAL,0,Gas_Natural,295556.69,137.9,TV_Ciclo_1
363,2000-12-28,589.18,83.57,NORMAL,0,Gas_Natural,362153.8,129.6,TV_Ciclo_1
364,2000-12-29,441.38,62.61,NORMAL,0,Gas_Natural,216804.75,163.6,TV_Ciclo_1
365,2000-12-30,469.26,66.56,NORMAL,0,Gas_Natural,225698.09,153.3,TV_Ciclo_1
366,2001-01-01,558.7,79.25,NORMAL,0,Gas_Natural,266569.5,141.3,TV_Ciclo_1
367,2001-01-02,525.84,74.59,NORMAL,0,Gas_Natural,245954.37,138.3,TV_Ciclo_1
368,2001-01-03,634.88,90.05,NORMAL,0,Gas_Natural,330389.82,146.9,TV_Ciclo_1
369,2001-01-04,598.59,84.91,NORMAL,0,Gas_Natural,317871.0,161.7,TV_Ciclo_1
370,2001-01-05,618.43,87.72,FALLA,1,Gas_Natural,359122.92,141.3,TV_Ciclo_1
371,2001-01-06,434.7,61.66,NORMAL,0,Gas_Natural,254803.42,123.9,TV_Ciclo_1
372,2001-01-07,599.68,85.06,NORMAL,0,Gas_Natural,339752.04,156.2,TV_Ciclo_1
373,2001-01-08,624.29,88.55,NORMAL,0,Gas_Natural,344347.39,124.6,TV_Ciclo_1
374,2001-01-09,582.28,82.59,FALLA,1,Gas_Natural,298253.14,167.1,TV_Ciclo_1
375,2001-01-10,556.55,78.94,NORMAL,0,Gas_Natural,260123.79,139.7,TV_Ciclo_1
376,2001-01-11,458.03,64.97,NORMAL,0,Gas_Natural,222120.09,155.9,TV_Ciclo_1
377,2001-01-12,658.68,93.43,NORMAL,0,Gas_Natural,351143.5,158.2,TV_Ciclo_1
378,2001-01-13,460.91,65.38,NORMAL,0,Gas_Natural,244457.5,170.4,TV_Ciclo_1
379,2001-01-14,533.49,75.67,NORMAL,0,Gas_Natural,276845.27,140.1,TV_Ciclo_1
380,2001-01-15,598.48,84.89,FALLA,1,Gas_Natural,262016.22,169.9,TV_Ciclo_1
381,2001-01-16,549.35,77.92,NORMAL,0,Gas_Natural,271504.96,145.8,TV_Ciclo_1
382,2001-01-17,616.22,87.41,NORMAL,0,Gas_Natural,293729.62,168.2,TV_Ciclo_1
383,2001-01-18,534.87,75.87,NORMAL,0,Gas_Natural,287140.47,163.8,TV_Ciclo_1
384,2001-01-19,491.87,69.77,NORMAL,0,Gas_Natural,284524.48,128.1,TV_Ciclo_1
385,2001-01-20,574.04,81.42,NORMAL,0,Gas_Natural,284039.3,134.8,TV_Ciclo_1
386,2001-01-21,477.39,67.72,NORMAL,0,Gas_Natural,237391.13,165.6,TV_Ciclo_1
387,2001-01-22,603.32,85.58,NORMAL,0,Gas_Natural,265500.11,123.8,TV_Ciclo_1
388,2001-01-23,441.95,62.69,NORMAL,0,Gas_Natural,247392.75,144.7,TV_Ciclo_1
389,2001-01-24,633.55,89.87,NORMAL,0,Gas_Natural,416140.68,123.1,TV_Ciclo_1
390,2001-01-25,492.81,69.9,NORMAL,0,Gas_Natural,299332.92,178.9,TV_Ciclo_1
391,2001-01-26,580.48,82.34,NORMAL,0,Gas_Natural,315398.99,178.3,TV_Ciclo_1
392,2001-01-27,479.89,68.07,NORMAL,0,Gas_Natural,220455.22,129.1,TV_Ciclo_1
393,2001-01-28,485.0,68.79,NORMAL,0,Gas_Natural,270441.39,126.9,TV_Ciclo_1
394,2001-01-29,611.84,86.79,NORMAL,0,Gas_Natural,274250.61,162.5,TV_Ciclo_1
395,2001-01-30,422.71,59.96,NORMAL,0,Gas_Natural,199430.92,176.7,TV_Ciclo_1
396,2001-01-31,526.06,74.62,NORMAL,0,Gas_Natural,285626.8,144.7,TV_Ciclo_1
397,2001-02-01,550.27,78.05,NORMAL,0,Gas_Natural,344213.55,147.6,TV_Ciclo_1
398,2001-02-02,579.1,82.14,FALLA,1,Gas_Natural,359448.77,132.1,TV_Ciclo_1
399,2001-02-03,482.23,68.4,NORMAL,0,Gas_Natural,268436.67,132.3,TV_Ciclo_1
400,2001-02-04,613.8,87.06,NORMAL,0,Gas_Natural,393410.91,134.3,TV_Ciclo_1
401,2001-02-05,651.06,92.35,NORMAL,0,Gas_Natural,423326.97,152.3,TV_Ciclo_1
402,2001-02-06,434.29,61.6,NORMAL,0,Gas_Natural,256070.98,169.3,TV_Ciclo_1
403,2001-02-07,570.49,80.92,NORMAL,0,Gas_Natural,355008.81,154.7,TV_Ciclo_1
404,2001-02-08,612.25,86.84,NORMAL,0,Gas_Natural,322674.04,174.9,TV_Ciclo_1
405,2001-02-09,477.43,67.72,NORMAL,0,Gas_Natural,242547.62,171.4,TV_Ciclo_1
406,2001-02-10,499.24,70.81,NORMAL,0,Gas_Natural,333512.41,128.4,TV_Ciclo_1
407,2001-02-11,471.22,66.84,NORMAL,0,Gas_Natural,220770.62,146.4,TV_Ciclo_1
408,2001-02-12,456.11,64.7,NORMAL,0,Gas_Natural,293637.17,168.2,TV_Ciclo_1
409,2001-02-13,652.77,92.59,NORMAL,0,Gas_Natural,386637.98,158.1,TV_Ciclo_1
410,2001-02-14,627.37,88.99,NORMAL,0,Gas_Natural,335390.45,129.7,TV_Ciclo_1
411,2001-02-15,613.57,87.03,FALLA,1,Gas_Natural,370993.74,173.4,TV_Ciclo_1
412,2001-02-16,639.79,90.75,NORMAL,0,Gas_Natural,305168.6,171.5,TV_Ciclo_1
413,2001-02-17,530.7,75.28,NORMAL,0,Gas_Natural,289272.97,169.3,TV_Ciclo_1
414,2001-02-18,526.76,74.72,NORMAL,0,Gas_Natural,290039.61,169.7,TV_Ciclo_1
415,2001-02-19,478.56,67.88,NORMAL,0,Gas_Natural,218295.12,134.4,TV_Ciclo_1
416,2001-02-20,513.79,72.88,NORMAL,0,Gas_Natural,277489.76,164.9,TV_Ciclo_1
417,2001-02-21,585.43,83.04,NORMAL,0,Gas_Natural,319122.37,178.7,TV_Ciclo_1
418,2001-02-22,444.61,63.06,NORMAL,0,Gas_Natural,264221.81,139.5,TV_Ciclo_1
419,2001-02-23,444.3,63.02,NORMAL,0,Gas_Natural,216162.79,170.2,TV_Ciclo_1
420,2001-02-24,567.91,80.55,NORMAL,0,Gas_Natural,339946.45,150.8,TV_Ciclo_1
421,2001-02-25,481.72,68.33,NORMAL,0,Gas_Natural,308826.75,166.0,TV_Ciclo_1
422,2001-02-26,580.94,82.4,NORMAL,0,Gas_Natural,287257.33,174.4,TV_Ciclo_1
423,2001-02-27,551.0,78.16,NORMAL,0,Gas_Natural,298909.29,171.9,TV_Ciclo_1
424,2001-02-28,493.96,70.07,NORMAL,0,Gas_Natural,329189.9,126.6,TV_Ciclo_1
425,2001-03-01,438.75,62.23,NORMAL,0,Gas_Natural,219029.27,171.5,TV_Ciclo_1
426,2001-03-02,638.32,90.54,NORMAL,0,Gas_Natural,391258.59,168.3,TV_Ciclo_1
427,2001-03-03,608.2,86.27,FALLA,1,Gas_Natural,303833.45,172.4,TV_Ciclo_1
428,2001-03-04,577.23,81.88,NORMAL,0,Gas_Natural,324269.66,125.8,TV_Ciclo_1
429,2001-03-05,391.95,55.6,NORMAL,0,Gas_Natural,225609.96,137.8,TV_Ciclo_1
430,2001-03-06,590.57,83.77,NORMAL,0,Gas_Natural,261950.33,174.2,TV_Ciclo_1
431,2001-03-07,594.61,84.34,NORMAL,0,Gas_Natural,283318.94,124.7,TV_Ciclo_1
432,2001-03-08,611.72,86.77,NORMAL,0,Gas_Natural,269352.53,155.0,TV_Ciclo_1
433,2001-03-09,608.87,86.36,NORMAL,0,Gas_Natural,384519.15,155.9,TV_Ciclo_1
434,2001-03-10,445.49,63.19,NORMAL,0,Gas_Natural,289703.57,160.2,TV_Ciclo_1
435,2001-03-11,639.25,90.67,NORMAL,0,Gas_Natural,342194.07,139.0,TV_Ciclo_1
436,2001-03-12,651.42,92.4,NORMAL,0,Gas_Natural,375517.89,173.6,TV_Ciclo_1
437,2001-03-13,586.23,83.15,NORMAL,0,Gas_Natural,352109.64,134.2,TV_Ciclo_1
438,2001-03-14,478.74,67.91,NORMAL,0,Gas_Natural,250995.3,149.3,TV_Ciclo_1
439,2001-03-15,670.76,95.14,NORMAL,0,Gas_Natural,371270.72,158.0,TV_Ciclo_1
440,2001-03-16,493.18,69.96,NORMAL,0,Gas_Natural,255886.33,148.3,TV_Ciclo_1
441,2001-03-17,584.47,82.9,FALLA,1,Gas_Natural,388772.35,139.9,TV_Ciclo_1
442,2001-03-18,456.16,64.7,NORMAL,0,Gas_Natural,263927.51,136.8,TV_Ciclo_1
443,2001-03-19,537.61,76.26,NORMAL,0,Gas_Natural,335805.3,154.3,TV_Ciclo_1
444,2001-03-20,477.74,67.76,NORMAL,0,Gas_Natural,313217.22,143.8,TV_Ciclo_1
445,2001-03-21,560.82,79.55,NORMAL,0,Gas_Natural,310568.91,172.5,TV_Ciclo_1
446,2001-03-22,572.05,81.14,NORMAL,0,Gas_Natural,383432.77,127.9,TV_Ciclo_1
447,2001-03-23,482.34,68.42,NORMAL,0,Gas_Natural,313438.43,162.8,TV_Ciclo_1
448,2001-03-24,466.46,66.16,NORMAL,0,Gas_Natural,293735.09,177.3,TV_Ciclo_1
449,2001-03-25,414.67,58.82,NORMAL,0,Gas_Natural,204774.23,123.6,TV_Ciclo_1
450,2001-03-26,585.38,83.03,NORMAL,0,Gas_Natural,268967.48,143.0,TV_Ciclo_1
451,2001-03-27,505.06,71.64,NORMAL,0,Gas_Natural,309239.42,124.3,TV_Ciclo_1
452,2001-03-28,487.77,69.19,NORMAL,0,Gas_Natural,320958.46,160.1,TV_Ciclo_1
453,2001-03-29,505.43,71.69,NORMAL,0,Gas_Natural,295503.97,174.8,TV_Ciclo_1
454,2001-03-30,626.61,88.88,NORMAL,0,Gas_Natural,379568.36,127.2,TV_Ciclo_1
455,2001-03-31,417.87,59.27,NORMAL,0,Gas_Natural,181694.36,145.3,TV_Ciclo_1
456,2001-04-01,538.02,76.32,NORMAL,0,Gas_Natural,306956.65,122.6,TV_Ciclo_1
457,2001-04-02,575.75,81.67,NORMAL,0,Gas_Natural,338858.19,170.7,TV_Ciclo_1
458,2001-04-03,507.43,71.98,NORMAL,0,Gas_Natural,301167.16,136.5,TV_Ciclo_1
459,2001-04-04,631.62,89.59,NORMAL,0,Gas_Natural,397530.98,171.5,TV_Ciclo_1
460,2001-04-05,518.77,73.58,NORMAL,0,Gas_Natural,263808.01,154.9,TV_Ciclo_1
461,2001-04-06,581.43,82.47,NORMAL,0,Gas_Natural,303441.84,130.0,TV_Ciclo_1
462,2001-04-07,476.46,67.58,NORMAL,0,Gas_Natural,307610.59,140.8,TV_Ciclo_1
463,2001-04-08,452.51,64.19,NORMAL,0,Gas_Natural,232472.68,124.3,TV_Ciclo_1
464,2001-04-09,520.53,73.83,NORMAL,0,Gas_Natural,309458.0,156.3,TV_Ciclo_1
465,2001-04-10,473.22,67.12,NORMAL,0,Gas_Natural,282598.72,128.4,TV_Ciclo_1
466,2001-04-11,434.45,61.62,NORMAL,0,Gas_Natural,240384.82,177.8,TV_Ciclo_1
467,2001-04-12,430.48,61.06,NORMAL,0,Gas_Natural,202501.26,121.4,TV_Ciclo_1
468,2001-04-13,523.02,74.19,NORMAL,0,Gas_Natural,262249.62,174.0,TV_Ciclo_1
469,2001-04-14,657.94,93.32,NORMAL,0,Gas_Natural,379437.96,169.6,TV_Ciclo_1
470,2001-04-15,484.09,68.67,NORMAL,0,Gas_Natural,320792.33,143.4,TV_Ciclo_1
471,2001-04-16,480.7,68.18,NORMAL,0,Gas_Natural,271543.22,152.5,TV_Ciclo_1
472,2001-04-17,619.52,87.88,NORMAL,0,Gas_Natural,333120.46,138.1,TV_Ciclo_1
473,2001-04-18,465.25,65.99,NORMAL,0,Gas_Natural,231165.17,178.0,TV_Ciclo_1
474,2001-04-19,495.3,70.25,NORMAL,0,Gas_Natural,282968.87,128.4,TV_Ciclo_1
475,2001-04-20,523.15,74.21,NORMAL,0,Gas_Natural,350783.25,172.8,TV_Ciclo_1
476,2001-04-21,550.32,78.06,NORMAL,0,Gas_Natural,319711.68,132.1,TV_Ciclo_1
477,2001-04-22,479.78,68.05,NORMAL,0,Gas_Natural,233488.95,177.8,TV_Ciclo_1
478,2001-04-23,563.95,79.99,NORMAL,0,Gas_Natural,315820.98,172.2,TV_Ciclo_1
479,2001-04-24,611.76,86.77,NORMAL,0,Gas_Natural,304767.38,172.6,TV_Ciclo_1
480,2001-04-25,451.44,64.03,NORMAL,0,Gas_Natural,245150.9,178.9,TV_Ciclo_1
481,2001-04-26,591.99,83.97,NORMAL,0,Gas_Natural,296342.99,132.2,TV_Ciclo_1
482,2001-04-27,535.64,75.98,NORMAL,0,Gas_Natural,297124.58,149.5,TV_Ciclo_1
483,2001-04-28,623.39,88.42,NORMAL,0,Gas_Natural,393111.58,165.9,TV_Ciclo_1
484,2001-04-29,650.56,92.28,NORMAL,0,Gas_Natural,312344.97,126.6,TV_Ciclo_1
485,2001-04-30,535.85,76.01,NORMAL,0,Gas_Natural,312070.8,175.6,TV_Ciclo_1
486,2001-05-01,539.27,76.49,FALLA,1,Gas_Natural,294681.65,161.3,TV_Ciclo_1
487,2001-05-02,576.74,81.81,NORMAL,0,Gas_Natural,298803.38,168.3,TV_Ciclo_1
488,2001-05-03,458.57,65.05,NORMAL,0,Gas_Natural,303477.96,120.5,TV_Ciclo_1
489,2001-05-04,570.82,80.97,NORMAL,0,Gas_Natural,248556.01,164.3,TV_Ciclo_1
490,2001-05-05,610.69,86.62,NORMAL,0,Gas_Natural,284755.43,165.2,TV_Ciclo_1
491,2001-05-06,586.73,83.22,NORMAL,0,Gas_Natural,339872.44,125.3,TV_Ciclo_1
492,2001-05-07,449.16,63.71,NORMAL,0,Gas_Natural,237969.04,144.4,TV_Ciclo_1
493,2001-05-08,506.08,71.78,NORMAL,0,Gas_Natural,333728.87,124.3,TV_Ciclo_1
494,2001-05-09,542.15,76.9,NORMAL,0,Gas_Natural,273187.9,124.6,TV_Ciclo_1
495,2001-05-10,604.62,85.76,NORMAL,0,Gas_Natural,271773.75,144.2,TV_Ciclo_1
496,2001-05-11,478.55,67.88,NORMAL,0,Gas_Natural,239007.25,168.2,TV_Ciclo_1
497,2001-05-12,512.24,72.66,NORMAL,0,Gas_Natural,279857.57,133.6,TV_Ciclo_1
498,2001-05-13,662.16,93.92,NORMAL,0,Gas_Natural,381959.54,141.5,TV_Ciclo_1
499,2001-05-14,451.74,64.08,NORMAL,0,Gas_Natural,243869.56,155.2,TV_Ciclo_1
500,2001-05-15,457.77,64.93,NORMAL,0,Gas_Natural,272749.51,134.5,TV_Ciclo_1
501,2001-05-16,618.62,87.75,NORMAL,0,Gas_Natural,344473.5,128.6,TV_Ciclo_1
502,2001-05-17,510.8,72.45,NORMAL,0,Gas_Natural,281555.47,137.1,TV_Ciclo_1
503,2001-05-18,558.2,79.18,NORMAL,0,Gas_Natural,278137.88,162.4,TV_Ciclo_1
504,2001-05-19,618.55,87.74,NORMAL,0,Gas_Natural,267780.21,134.8,TV_Ciclo_1
505,2001-05-20,491.67,69.74,NORMAL,0,Gas_Natural,244306.42,170.6,TV_Ciclo_1
506,2001-05-21,592.55,84.05,NORMAL,0,Gas_Natural,382816.16,146.0,TV_Ciclo_1
507,2001-05-22,509.6,72.28,NORMAL,0,Gas_Natural,267559.87,158.0,TV_Ciclo_1
508,2001-05-23,459.69,65.2,NORMAL,0,Gas_Natural,217003.19,162.8,TV_Ciclo_1
509,2001-05-24,628.75,89.18,NORMAL,0,Gas_Natural,287521.39,166.9,TV_Ciclo_1
510,2001-05-25,453.26,64.29,NORMAL,0,Gas_Natural,234977.13,177.4,TV_Ciclo_1
511,2001-05-26,497.73,70.6,NORMAL,0,Gas_Natural,259062.18,142.2,TV_Ciclo_1
512,2001-05-27,588.43,83.47,FALLA,1,Gas_Natural,362600.03,145.0,TV_Ciclo_1
513,2001-05-28,632.03,89.65,NORMAL,0,Gas_Natural,344677.8,172.8,TV_Ciclo_1
514,2001-05-29,560.19,79.46,NORMAL,0,Gas_Natural,323714.13,137.7,TV_Ciclo_1
515,2001-05-30,558.95,79.28,NORMAL,0,Gas_Natural,327969.44,143.7,TV_Ciclo_1
516,2001-05-31,489.61,69.45,NORMAL,0,Gas_Natural,316114.42,137.2,TV_Ciclo_1
517,2001-06-01,437.25,62.02,NORMAL,0,Gas_Natural,216973.99,170.1,TV_Ciclo_1
518,2001-06-02,574.16,81.44,FALLA,1,Gas_Natural,300276.0,140.2,TV_Ciclo_1
519,2001-06-03,588.09,83.42,FALLA,1,Gas_Natural,323615.94,144.3,TV_Ciclo_1
520,2001-06-04,543.56,77.1,NORMAL,0,Gas_Natural,236112.13,147.8,TV_Ciclo_1
521,2001-06-05,522.5,74.11,NORMAL,0,Gas_Natural,322777.42,166.4,TV_Ciclo_1
522,2001-06-06,670.13,95.05,NORMAL,0,Gas_Natural,309687.35,121.0,TV_Ciclo_1
